"tollgate_id","time_window","direction","volume"
"3","[2016-09-25 05:00:00,2016-09-25 05:20:00)","0","11"
"2","[2016-09-25 05:00:00,2016-09-25 05:20:00)","0","9"
"1","[2016-09-25 05:20:00,2016-09-25 05:40:00)","1","30"
"1","[2016-09-25 05:20:00,2016-09-25 05:40:00)","0","6"
"3","[2016-09-25 05:20:00,2016-09-25 05:40:00)","1","10"
"3","[2016-09-25 05:20:00,2016-09-25 05:40:00)","0","20"
"2","[2016-09-25 05:20:00,2016-09-25 05:40:00)","0","15"
"1","[2016-09-25 05:40:00,2016-09-25 06:00:00)","1","33"
"1","[2016-09-25 05:40:00,2016-09-25 06:00:00)","0","8"
"3","[2016-09-25 05:40:00,2016-09-25 06:00:00)","1","17"
"3","[2016-09-25 05:40:00,2016-09-25 06:00:00)","0","21"
"2","[2016-09-25 05:40:00,2016-09-25 06:00:00)","0","16"
"1","[2016-09-25 06:00:00,2016-09-25 06:20:00)","1","41"
"1","[2016-09-25 06:00:00,2016-09-25 06:20:00)","0","10"
"3","[2016-09-25 06:00:00,2016-09-25 06:20:00)","1","21"
"3","[2016-09-25 06:00:00,2016-09-25 06:20:00)","0","36"
"2","[2016-09-25 06:00:00,2016-09-25 06:20:00)","0","22"
"1","[2016-09-25 06:20:00,2016-09-25 06:40:00)","1","47"
"1","[2016-09-25 06:20:00,2016-09-25 06:40:00)","0","12"
"3","[2016-09-25 06:20:00,2016-09-25 06:40:00)","1","28"
"3","[2016-09-25 06:20:00,2016-09-25 06:40:00)","0","43"
"2","[2016-09-25 06:20:00,2016-09-25 06:40:00)","0","23"
"1","[2016-09-25 06:40:00,2016-09-25 07:00:00)","1","60"
"1","[2016-09-25 06:40:00,2016-09-25 07:00:00)","0","26"
"3","[2016-09-25 06:40:00,2016-09-25 07:00:00)","1","49"
"3","[2016-09-25 06:40:00,2016-09-25 07:00:00)","0","69"
"2","[2016-09-25 06:40:00,2016-09-25 07:00:00)","0","29"
"1","[2016-09-25 07:00:00,2016-09-25 07:20:00)","1","65"
"1","[2016-09-25 07:00:00,2016-09-25 07:20:00)","0","20"
"3","[2016-09-25 07:00:00,2016-09-25 07:20:00)","1","50"
"3","[2016-09-25 07:00:00,2016-09-25 07:20:00)","0","71"
"2","[2016-09-25 07:00:00,2016-09-25 07:20:00)","0","30"
"1","[2016-09-25 07:20:00,2016-09-25 07:40:00)","1","81"
"1","[2016-09-25 07:20:00,2016-09-25 07:40:00)","0","22"
"3","[2016-09-25 07:20:00,2016-09-25 07:40:00)","1","72"
"3","[2016-09-25 07:20:00,2016-09-25 07:40:00)","0","81"
"2","[2016-09-25 07:20:00,2016-09-25 07:40:00)","0","45"
"1","[2016-09-25 07:40:00,2016-09-25 08:00:00)","1","65"
"1","[2016-09-25 07:40:00,2016-09-25 08:00:00)","0","33"
"3","[2016-09-25 07:40:00,2016-09-25 08:00:00)","1","112"
"3","[2016-09-25 07:40:00,2016-09-25 08:00:00)","0","88"
"2","[2016-09-25 07:40:00,2016-09-25 08:00:00)","0","62"
"1","[2016-09-25 08:00:00,2016-09-25 08:20:00)","1","98"
"1","[2016-09-25 08:00:00,2016-09-25 08:20:00)","0","35"
"3","[2016-09-25 08:00:00,2016-09-25 08:20:00)","1","112"
"3","[2016-09-25 08:00:00,2016-09-25 08:20:00)","0","115"
"2","[2016-09-25 08:00:00,2016-09-25 08:20:00)","0","70"
"1","[2016-09-25 08:20:00,2016-09-25 08:40:00)","1","96"
"1","[2016-09-25 08:20:00,2016-09-25 08:40:00)","0","40"
"3","[2016-09-25 08:20:00,2016-09-25 08:40:00)","1","111"
"3","[2016-09-25 08:20:00,2016-09-25 08:40:00)","0","88"
"2","[2016-09-25 08:20:00,2016-09-25 08:40:00)","0","75"
"1","[2016-09-25 08:40:00,2016-09-25 09:00:00)","1","105"
"1","[2016-09-25 08:40:00,2016-09-25 09:00:00)","0","50"
"3","[2016-09-25 08:40:00,2016-09-25 09:00:00)","1","120"
"3","[2016-09-25 08:40:00,2016-09-25 09:00:00)","0","110"
"2","[2016-09-25 08:40:00,2016-09-25 09:00:00)","0","90"
"1","[2016-09-25 09:00:00,2016-09-25 09:20:00)","1","108"
"1","[2016-09-25 09:00:00,2016-09-25 09:20:00)","0","41"
"3","[2016-09-25 09:00:00,2016-09-25 09:20:00)","1","108"
"3","[2016-09-25 09:00:00,2016-09-25 09:20:00)","0","92"
"2","[2016-09-25 09:00:00,2016-09-25 09:20:00)","0","64"
"1","[2016-09-25 09:20:00,2016-09-25 09:40:00)","1","103"
"1","[2016-09-25 09:20:00,2016-09-25 09:40:00)","0","42"
"3","[2016-09-25 09:20:00,2016-09-25 09:40:00)","1","140"
"3","[2016-09-25 09:20:00,2016-09-25 09:40:00)","0","125"
"2","[2016-09-25 09:20:00,2016-09-25 09:40:00)","0","104"
"1","[2016-09-25 09:40:00,2016-09-25 10:00:00)","1","95"
"1","[2016-09-25 09:40:00,2016-09-25 10:00:00)","0","49"
"3","[2016-09-25 09:40:00,2016-09-25 10:00:00)","1","102"
"3","[2016-09-25 09:40:00,2016-09-25 10:00:00)","0","110"
"2","[2016-09-25 09:40:00,2016-09-25 10:00:00)","0","93"
"1","[2016-09-25 10:00:00,2016-09-25 10:20:00)","1","86"
"1","[2016-09-25 10:00:00,2016-09-25 10:20:00)","0","50"
"3","[2016-09-25 10:00:00,2016-09-25 10:20:00)","1","105"
"3","[2016-09-25 10:00:00,2016-09-25 10:20:00)","0","106"
"2","[2016-09-25 10:00:00,2016-09-25 10:20:00)","0","106"
"1","[2016-09-25 10:20:00,2016-09-25 10:40:00)","1","103"
"1","[2016-09-25 10:20:00,2016-09-25 10:40:00)","0","47"
"3","[2016-09-25 10:20:00,2016-09-25 10:40:00)","1","104"
"3","[2016-09-25 10:20:00,2016-09-25 10:40:00)","0","116"
"2","[2016-09-25 10:20:00,2016-09-25 10:40:00)","0","99"
"1","[2016-09-25 10:40:00,2016-09-25 11:00:00)","1","54"
"1","[2016-09-25 10:40:00,2016-09-25 11:00:00)","0","55"
"3","[2016-09-25 10:40:00,2016-09-25 11:00:00)","1","97"
"3","[2016-09-25 10:40:00,2016-09-25 11:00:00)","0","104"
"2","[2016-09-25 10:40:00,2016-09-25 11:00:00)","0","73"
"1","[2016-09-25 11:00:00,2016-09-25 11:20:00)","1","70"
"1","[2016-09-25 11:00:00,2016-09-25 11:20:00)","0","55"
"3","[2016-09-25 11:00:00,2016-09-25 11:20:00)","1","104"
"3","[2016-09-25 11:00:00,2016-09-25 11:20:00)","0","108"
"2","[2016-09-25 11:00:00,2016-09-25 11:20:00)","0","81"
"1","[2016-09-25 11:20:00,2016-09-25 11:40:00)","1","82"
"1","[2016-09-25 11:20:00,2016-09-25 11:40:00)","0","54"
"3","[2016-09-25 11:20:00,2016-09-25 11:40:00)","1","89"
"3","[2016-09-25 11:20:00,2016-09-25 11:40:00)","0","91"
"2","[2016-09-25 11:20:00,2016-09-25 11:40:00)","0","85"
"1","[2016-09-25 11:40:00,2016-09-25 12:00:00)","1","65"
"1","[2016-09-25 11:40:00,2016-09-25 12:00:00)","0","29"
"3","[2016-09-25 11:40:00,2016-09-25 12:00:00)","1","86"
"3","[2016-09-25 11:40:00,2016-09-25 12:00:00)","0","82"
"2","[2016-09-25 11:40:00,2016-09-25 12:00:00)","0","63"
"1","[2016-09-25 12:00:00,2016-09-25 12:20:00)","1","89"
"1","[2016-09-25 12:00:00,2016-09-25 12:20:00)","0","47"
"3","[2016-09-25 12:00:00,2016-09-25 12:20:00)","1","126"
"3","[2016-09-25 12:00:00,2016-09-25 12:20:00)","0","95"
"2","[2016-09-25 12:00:00,2016-09-25 12:20:00)","0","72"
"1","[2016-09-25 12:20:00,2016-09-25 12:40:00)","1","96"
"1","[2016-09-25 12:20:00,2016-09-25 12:40:00)","0","58"
"3","[2016-09-25 12:20:00,2016-09-25 12:40:00)","1","98"
"3","[2016-09-25 12:20:00,2016-09-25 12:40:00)","0","110"
"2","[2016-09-25 12:20:00,2016-09-25 12:40:00)","0","65"
"1","[2016-09-25 12:40:00,2016-09-25 13:00:00)","1","71"
"1","[2016-09-25 12:40:00,2016-09-25 13:00:00)","0","46"
"3","[2016-09-25 12:40:00,2016-09-25 13:00:00)","1","103"
"3","[2016-09-25 12:40:00,2016-09-25 13:00:00)","0","105"
"2","[2016-09-25 12:40:00,2016-09-25 13:00:00)","0","66"
"1","[2016-09-25 13:00:00,2016-09-25 13:20:00)","1","92"
"1","[2016-09-25 13:00:00,2016-09-25 13:20:00)","0","57"
"3","[2016-09-25 13:00:00,2016-09-25 13:20:00)","1","131"
"3","[2016-09-25 13:00:00,2016-09-25 13:20:00)","0","101"
"2","[2016-09-25 13:00:00,2016-09-25 13:20:00)","0","64"
"1","[2016-09-25 13:20:00,2016-09-25 13:40:00)","1","110"
"1","[2016-09-25 13:20:00,2016-09-25 13:40:00)","0","56"
"3","[2016-09-25 13:20:00,2016-09-25 13:40:00)","1","158"
"3","[2016-09-25 13:20:00,2016-09-25 13:40:00)","0","130"
"2","[2016-09-25 13:20:00,2016-09-25 13:40:00)","0","91"
"1","[2016-09-25 13:40:00,2016-09-25 14:00:00)","1","105"
"1","[2016-09-25 13:40:00,2016-09-25 14:00:00)","0","60"
"3","[2016-09-25 13:40:00,2016-09-25 14:00:00)","1","131"
"3","[2016-09-25 13:40:00,2016-09-25 14:00:00)","0","137"
"2","[2016-09-25 13:40:00,2016-09-25 14:00:00)","0","83"
"1","[2016-09-25 14:00:00,2016-09-25 14:20:00)","1","96"
"1","[2016-09-25 14:00:00,2016-09-25 14:20:00)","0","72"
"3","[2016-09-25 14:00:00,2016-09-25 14:20:00)","1","121"
"3","[2016-09-25 14:00:00,2016-09-25 14:20:00)","0","130"
"2","[2016-09-25 14:00:00,2016-09-25 14:20:00)","0","69"
"1","[2016-09-25 14:20:00,2016-09-25 14:40:00)","1","100"
"1","[2016-09-25 14:20:00,2016-09-25 14:40:00)","0","59"
"3","[2016-09-25 14:20:00,2016-09-25 14:40:00)","1","138"
"3","[2016-09-25 14:20:00,2016-09-25 14:40:00)","0","151"
"2","[2016-09-25 14:20:00,2016-09-25 14:40:00)","0","84"
"1","[2016-09-25 14:40:00,2016-09-25 15:00:00)","1","109"
"1","[2016-09-25 14:40:00,2016-09-25 15:00:00)","0","85"
"3","[2016-09-25 14:40:00,2016-09-25 15:00:00)","1","136"
"3","[2016-09-25 14:40:00,2016-09-25 15:00:00)","0","158"
"2","[2016-09-25 14:40:00,2016-09-25 15:00:00)","0","94"
"1","[2016-09-25 15:00:00,2016-09-25 15:20:00)","1","86"
"1","[2016-09-25 15:00:00,2016-09-25 15:20:00)","0","65"
"3","[2016-09-25 15:00:00,2016-09-25 15:20:00)","1","122"
"3","[2016-09-25 15:00:00,2016-09-25 15:20:00)","0","122"
"2","[2016-09-25 15:00:00,2016-09-25 15:20:00)","0","94"
"1","[2016-09-25 15:20:00,2016-09-25 15:40:00)","1","105"
"1","[2016-09-25 15:20:00,2016-09-25 15:40:00)","0","61"
"3","[2016-09-25 15:20:00,2016-09-25 15:40:00)","1","119"
"3","[2016-09-25 15:20:00,2016-09-25 15:40:00)","0","135"
"2","[2016-09-25 15:20:00,2016-09-25 15:40:00)","0","103"
"1","[2016-09-25 15:40:00,2016-09-25 16:00:00)","1","113"
"1","[2016-09-25 15:40:00,2016-09-25 16:00:00)","0","52"
"3","[2016-09-25 15:40:00,2016-09-25 16:00:00)","1","107"
"3","[2016-09-25 15:40:00,2016-09-25 16:00:00)","0","130"
"2","[2016-09-25 15:40:00,2016-09-25 16:00:00)","0","75"
"1","[2016-09-25 16:00:00,2016-09-25 16:20:00)","1","86"
"1","[2016-09-25 16:00:00,2016-09-25 16:20:00)","0","70"
"3","[2016-09-25 16:00:00,2016-09-25 16:20:00)","1","109"
"3","[2016-09-25 16:00:00,2016-09-25 16:20:00)","0","145"
"2","[2016-09-25 16:00:00,2016-09-25 16:20:00)","0","76"
"1","[2016-09-25 16:20:00,2016-09-25 16:40:00)","1","108"
"1","[2016-09-25 16:20:00,2016-09-25 16:40:00)","0","63"
"3","[2016-09-25 16:20:00,2016-09-25 16:40:00)","1","100"
"3","[2016-09-25 16:20:00,2016-09-25 16:40:00)","0","134"
"2","[2016-09-25 16:20:00,2016-09-25 16:40:00)","0","92"
"1","[2016-09-25 16:40:00,2016-09-25 17:00:00)","1","120"
"1","[2016-09-25 16:40:00,2016-09-25 17:00:00)","0","73"
"3","[2016-09-25 16:40:00,2016-09-25 17:00:00)","1","101"
"3","[2016-09-25 16:40:00,2016-09-25 17:00:00)","0","140"
"2","[2016-09-25 16:40:00,2016-09-25 17:00:00)","0","74"
"1","[2016-09-25 17:00:00,2016-09-25 17:20:00)","1","105"
"1","[2016-09-25 17:00:00,2016-09-25 17:20:00)","0","63"
"3","[2016-09-25 17:00:00,2016-09-25 17:20:00)","1","118"
"3","[2016-09-25 17:00:00,2016-09-25 17:20:00)","0","119"
"2","[2016-09-25 17:00:00,2016-09-25 17:20:00)","0","84"
"1","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","104"
"1","[2016-09-25 17:20:00,2016-09-25 17:40:00)","0","49"
"3","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","84"
"3","[2016-09-25 17:20:00,2016-09-25 17:40:00)","0","110"
"2","[2016-09-25 17:20:00,2016-09-25 17:40:00)","0","77"
"1","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","84"
"1","[2016-09-25 17:40:00,2016-09-25 18:00:00)","0","42"
"3","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","82"
"3","[2016-09-25 17:40:00,2016-09-25 18:00:00)","0","105"
"2","[2016-09-25 17:40:00,2016-09-25 18:00:00)","0","56"
"1","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","69"
"1","[2016-09-25 18:00:00,2016-09-25 18:20:00)","0","56"
"3","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","75"
"3","[2016-09-25 18:00:00,2016-09-25 18:20:00)","0","94"
"2","[2016-09-25 18:00:00,2016-09-25 18:20:00)","0","71"
"1","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","61"
"1","[2016-09-25 18:20:00,2016-09-25 18:40:00)","0","38"
"3","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","88"
"3","[2016-09-25 18:20:00,2016-09-25 18:40:00)","0","85"
"2","[2016-09-25 18:20:00,2016-09-25 18:40:00)","0","66"
"1","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","62"
"1","[2016-09-25 18:40:00,2016-09-25 19:00:00)","0","31"
"3","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","71"
"3","[2016-09-25 18:40:00,2016-09-25 19:00:00)","0","78"
"2","[2016-09-25 18:40:00,2016-09-25 19:00:00)","0","41"
"1","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","51"
"1","[2016-09-25 19:00:00,2016-09-25 19:20:00)","0","37"
"3","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","66"
"3","[2016-09-25 19:00:00,2016-09-25 19:20:00)","0","76"
"2","[2016-09-25 19:00:00,2016-09-25 19:20:00)","0","43"
"1","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","52"
"1","[2016-09-25 19:20:00,2016-09-25 19:40:00)","0","42"
"3","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","69"
"3","[2016-09-25 19:20:00,2016-09-25 19:40:00)","0","78"
"2","[2016-09-25 19:20:00,2016-09-25 19:40:00)","0","44"
"1","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","62"
"1","[2016-09-25 19:40:00,2016-09-25 20:00:00)","0","28"
"3","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","73"
"3","[2016-09-25 19:40:00,2016-09-25 20:00:00)","0","53"
"2","[2016-09-25 19:40:00,2016-09-25 20:00:00)","0","39"
"1","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","53"
"1","[2016-09-25 20:00:00,2016-09-25 20:20:00)","0","35"
"3","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","61"
"3","[2016-09-25 20:00:00,2016-09-25 20:20:00)","0","70"
"2","[2016-09-25 20:00:00,2016-09-25 20:20:00)","0","36"
"1","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","49"
"1","[2016-09-25 20:20:00,2016-09-25 20:40:00)","0","28"
"3","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","62"
"3","[2016-09-25 20:20:00,2016-09-25 20:40:00)","0","57"
"2","[2016-09-25 20:20:00,2016-09-25 20:40:00)","0","31"
"1","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","44"
"1","[2016-09-25 20:40:00,2016-09-25 21:00:00)","0","22"
"3","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","48"
"3","[2016-09-25 20:40:00,2016-09-25 21:00:00)","0","65"
"2","[2016-09-25 20:40:00,2016-09-25 21:00:00)","0","31"
"1","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","33"
"1","[2016-09-25 21:00:00,2016-09-25 21:20:00)","0","23"
"3","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","30"
"3","[2016-09-25 21:00:00,2016-09-25 21:20:00)","0","46"
"2","[2016-09-25 21:00:00,2016-09-25 21:20:00)","0","29"
"1","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","33"
"1","[2016-09-25 21:20:00,2016-09-25 21:40:00)","0","19"
"3","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","39"
"3","[2016-09-25 21:20:00,2016-09-25 21:40:00)","0","46"
"2","[2016-09-25 21:20:00,2016-09-25 21:40:00)","0","31"
"1","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","33"
"1","[2016-09-25 21:40:00,2016-09-25 22:00:00)","0","18"
"3","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","27"
"3","[2016-09-25 21:40:00,2016-09-25 22:00:00)","0","33"
"2","[2016-09-25 21:40:00,2016-09-25 22:00:00)","0","21"
"1","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","10"
"1","[2016-09-25 22:00:00,2016-09-25 22:20:00)","0","16"
"3","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","21"
"3","[2016-09-25 22:00:00,2016-09-25 22:20:00)","0","33"
"2","[2016-09-25 22:00:00,2016-09-25 22:20:00)","0","18"
"1","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","17"
"1","[2016-09-25 22:20:00,2016-09-25 22:40:00)","0","17"
"3","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","19"
"3","[2016-09-25 22:20:00,2016-09-25 22:40:00)","0","30"
"2","[2016-09-25 22:20:00,2016-09-25 22:40:00)","0","18"
"1","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","17"
"1","[2016-09-25 22:40:00,2016-09-25 23:00:00)","0","13"
"3","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","26"
"3","[2016-09-25 22:40:00,2016-09-25 23:00:00)","0","15"
"2","[2016-09-25 22:40:00,2016-09-25 23:00:00)","0","19"
"1","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","17"
"1","[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","10"
"3","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","10"
"3","[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","22"
"2","[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","19"
"1","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","21"
"1","[2016-09-25 23:20:00,2016-09-25 23:40:00)","0","13"
"3","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","9"
"3","[2016-09-25 23:20:00,2016-09-25 23:40:00)","0","27"
"2","[2016-09-25 23:20:00,2016-09-25 23:40:00)","0","18"
"1","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","15"
"1","[2016-09-25 23:40:00,2016-09-26 00:00:00)","0","9"
"3","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","13"
"3","[2016-09-25 23:40:00,2016-09-26 00:00:00)","0","18"
"2","[2016-09-25 23:40:00,2016-09-26 00:00:00)","0","12"
"1","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","113"
"1","[2016-09-26 00:00:00,2016-09-26 00:20:00)","0","9"
"3","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","159"
"3","[2016-09-26 00:00:00,2016-09-26 00:20:00)","0","15"
"1","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","47"
"1","[2016-09-26 00:20:00,2016-09-26 00:40:00)","0","6"
"3","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","88"
"3","[2016-09-26 00:20:00,2016-09-26 00:40:00)","0","16"
"2","[2016-09-26 00:20:00,2016-09-26 00:40:00)","0","1"
"1","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","43"
"1","[2016-09-26 00:40:00,2016-09-26 01:00:00)","0","11"
"3","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","80"
"3","[2016-09-26 00:40:00,2016-09-26 01:00:00)","0","16"
"1","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","3"
"1","[2016-09-26 01:00:00,2016-09-26 01:20:00)","0","2"
"3","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","9"
"3","[2016-09-26 01:00:00,2016-09-26 01:20:00)","0","21"
"1","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","12"
"1","[2016-09-26 01:20:00,2016-09-26 01:40:00)","0","2"
"3","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","12"
"3","[2016-09-26 01:20:00,2016-09-26 01:40:00)","0","12"
"2","[2016-09-26 01:20:00,2016-09-26 01:40:00)","0","2"
"1","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","7"
"1","[2016-09-26 01:40:00,2016-09-26 02:00:00)","0","7"
"3","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","10"
"3","[2016-09-26 01:40:00,2016-09-26 02:00:00)","0","11"
"1","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","8"
"1","[2016-09-26 02:00:00,2016-09-26 02:20:00)","0","8"
"3","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","9"
"3","[2016-09-26 02:00:00,2016-09-26 02:20:00)","0","9"
"1","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","4"
"1","[2016-09-26 02:20:00,2016-09-26 02:40:00)","0","9"
"3","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","4"
"3","[2016-09-26 02:20:00,2016-09-26 02:40:00)","0","12"
"1","[2016-09-26 02:40:00,2016-09-26 03:00:00)","1","9"
"1","[2016-09-26 02:40:00,2016-09-26 03:00:00)","0","5"
"3","[2016-09-26 02:40:00,2016-09-26 03:00:00)","1","3"
"3","[2016-09-26 02:40:00,2016-09-26 03:00:00)","0","22"
"1","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","11"
"1","[2016-09-26 03:00:00,2016-09-26 03:20:00)","0","9"
"3","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","4"
"3","[2016-09-26 03:00:00,2016-09-26 03:20:00)","0","11"
"1","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","13"
"1","[2016-09-26 03:20:00,2016-09-26 03:40:00)","0","6"
"3","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","9"
"3","[2016-09-26 03:20:00,2016-09-26 03:40:00)","0","10"
"1","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","16"
"1","[2016-09-26 03:40:00,2016-09-26 04:00:00)","0","8"
"3","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","6"
"3","[2016-09-26 03:40:00,2016-09-26 04:00:00)","0","17"
"1","[2016-09-26 04:00:00,2016-09-26 04:20:00)","1","15"
"1","[2016-09-26 04:00:00,2016-09-26 04:20:00)","0","7"
"3","[2016-09-26 04:00:00,2016-09-26 04:20:00)","1","4"
"3","[2016-09-26 04:00:00,2016-09-26 04:20:00)","0","18"
"1","[2016-09-26 04:20:00,2016-09-26 04:40:00)","1","21"
"1","[2016-09-26 04:20:00,2016-09-26 04:40:00)","0","13"
"3","[2016-09-26 04:20:00,2016-09-26 04:40:00)","1","5"
"3","[2016-09-26 04:20:00,2016-09-26 04:40:00)","0","16"
"1","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","23"
"1","[2016-09-26 04:40:00,2016-09-26 05:00:00)","0","13"
"3","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","9"
"3","[2016-09-26 04:40:00,2016-09-26 05:00:00)","0","17"
"1","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","21"
"1","[2016-09-26 05:00:00,2016-09-26 05:20:00)","0","6"
"3","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","12"
"3","[2016-09-26 05:00:00,2016-09-26 05:20:00)","0","9"
"2","[2016-09-26 05:00:00,2016-09-26 05:20:00)","0","11"
"1","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","37"
"1","[2016-09-26 05:20:00,2016-09-26 05:40:00)","0","4"
"3","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","9"
"3","[2016-09-26 05:20:00,2016-09-26 05:40:00)","0","16"
"2","[2016-09-26 05:20:00,2016-09-26 05:40:00)","0","13"
"1","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","42"
"1","[2016-09-26 05:40:00,2016-09-26 06:00:00)","0","10"
"3","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","14"
"3","[2016-09-26 05:40:00,2016-09-26 06:00:00)","0","26"
"2","[2016-09-26 05:40:00,2016-09-26 06:00:00)","0","27"
"1","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","31"
"1","[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","13"
"3","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","22"
"3","[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","42"
"2","[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","25"
"1","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","61"
"1","[2016-09-26 06:20:00,2016-09-26 06:40:00)","0","23"
"3","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","49"
"3","[2016-09-26 06:20:00,2016-09-26 06:40:00)","0","67"
"2","[2016-09-26 06:20:00,2016-09-26 06:40:00)","0","40"
"1","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","66"
"1","[2016-09-26 06:40:00,2016-09-26 07:00:00)","0","39"
"3","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","66"
"3","[2016-09-26 06:40:00,2016-09-26 07:00:00)","0","92"
"2","[2016-09-26 06:40:00,2016-09-26 07:00:00)","0","73"
"1","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","91"
"1","[2016-09-26 07:00:00,2016-09-26 07:20:00)","0","44"
"3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","83"
"3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","0","159"
"2","[2016-09-26 07:00:00,2016-09-26 07:20:00)","0","88"
"1","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","120"
"1","[2016-09-26 07:20:00,2016-09-26 07:40:00)","0","39"
"3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","87"
"3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","0","162"
"2","[2016-09-26 07:20:00,2016-09-26 07:40:00)","0","114"
"1","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","116"
"1","[2016-09-26 07:40:00,2016-09-26 08:00:00)","0","46"
"3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","137"
"3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","0","151"
